72,4.54
63,7.39
71,7.06
59,5.02
70,5.98
69,5.8
68,6.61
67,7.15
66,4.38
65,4.11
64,7.34
62,5.73
61,7.05
60,4.01
58,5.78
57,6.89
56,4.92
55,7.78
54,7.61
53,4.12
52,4.1
73,6.17
74,7.76
75,5.52
51,4.87
50,5.69
49,4.12
48,4.89
47,5.75
46,5.98
45,4.93
44,4.92
43,4.88
42,5.84
41,5.16
40,4.09
39,7.35
38,6.23
37,6.57
27,4.74
28,7.97
26,7.44
24,4.48
23,5.33
22,6.89
21,6.84
76,7.75
77,5.69
78,7.32
79,6.68
80,5.21
81,6.35
82,7.53
36,7.38
35,6.02
34,6.36
32,4.14
33,4.97
31,7.19
30,5.66
29,4.69
25,6.2
20,6.81
19,6.7
18,5.5
17,5.76
14,6.03
15,7.11
16,6.08
13,5.57
12,5.96
83,4.12
84,4.17
85,6.81
86,7.93
87,6.37
88,5.57
89,4.68
90,6.01
96,7.93
97,7.08
98,6.16
99,7.44
95,4.93
91,6.06
11,7.81
10,6.31
0,5.84
1,5.08
2,6.19
3,7.83
4,4.02
5,7.13
6,7.28
7,7.54
8,6.96
9,7.24
