72,2.27
63,3.69
71,3.53
59,2.51
70,2.99
69,2.9
68,3.3
67,3.58
66,2.19
65,2.06
64,3.67
62,2.87
61,3.52
60,2.0
58,2.89
57,3.44
56,2.46
55,3.89
54,3.8
53,2.06
52,2.05
73,3.08
74,3.88
75,2.76
51,2.43
50,2.84
49,2.06
48,2.44
47,2.88
46,2.99
45,2.47
44,2.46
43,2.44
42,2.92
41,2.58
40,2.04
39,3.68
38,3.11
37,3.28
27,2.37
28,3.99
26,3.72
24,2.24
23,2.67
22,3.44
21,3.42
76,3.87
77,2.84
78,3.66
79,3.34
80,2.61
81,3.18
82,3.76
36,3.69
35,3.01
34,3.18
32,2.07
33,2.49
31,3.59
30,2.83
29,2.35
25,3.1
20,3.41
19,3.35
18,2.75
17,2.88
14,3.02
15,3.56
16,3.04
13,2.79
12,2.98
83,2.06
84,2.09
85,3.41
86,3.97
87,3.19
88,2.79
89,2.34
90,3.0
96,3.96
97,3.54
98,3.08
99,3.72
95,2.46
91,3.03
11,3.9
10,3.16
0,2.92
1,2.54
2,3.1
3,3.91
4,2.01
5,3.57
6,3.64
7,3.77
8,3.48
9,3.62
