72,3.4
63,5.54
71,5.29
59,3.77
70,4.49
69,4.35
68,4.95
67,5.37
66,3.28
65,3.09
64,5.51
62,4.3
61,5.29
60,3.01
58,4.34
57,5.16
56,3.69
55,5.84
54,5.7
53,3.09
52,3.08
73,4.62
74,5.82
75,4.14
51,3.65
50,4.27
49,3.09
48,3.67
47,4.31
46,4.49
45,3.7
44,3.69
43,3.66
42,4.38
41,3.87
40,3.06
39,5.51
38,4.67
37,4.93
27,3.56
28,5.98
26,5.58
24,3.36
23,4.0
22,5.16
21,5.13
76,5.81
77,4.27
78,5.49
79,5.01
80,3.91
81,4.76
82,5.65
36,5.54
35,4.52
34,4.77
32,3.1
33,3.73
31,5.39
30,4.24
29,3.52
25,4.65
20,5.11
19,5.02
18,4.12
17,4.32
14,4.53
15,5.34
16,4.56
13,4.18
12,4.47
83,3.09
84,3.13
85,5.11
86,5.95
87,4.78
88,4.18
89,3.51
90,4.51
96,5.95
97,5.31
98,4.62
99,5.58
95,3.7
91,4.54
11,5.86
10,4.73
0,4.38
1,3.81
2,4.64
3,5.87
4,3.02
5,5.35
6,5.46
7,5.66
8,5.22
9,5.43
