72,3.54
63,6.39
71,6.06
59,4.02
70,4.98
69,4.8
68,5.61
67,6.15
66,3.38
65,3.11
64,6.34
62,4.73
61,6.05
60,3.01
58,4.78
57,5.89
56,3.92
55,6.78
54,6.61
53,3.12
52,3.1
73,5.17
74,6.76
75,4.52
51,3.87
50,4.69
49,3.12
48,3.89
47,4.75
46,4.98
45,3.93
44,3.92
43,3.88
42,4.84
41,4.16
40,3.09
39,6.35
38,5.23
37,5.57
27,3.74
28,6.97
26,6.44
24,3.48
23,4.33
22,5.89
21,5.84
76,6.75
77,4.69
78,6.32
79,5.68
80,4.21
81,5.35
82,6.53
36,6.38
35,5.02
34,5.36
32,3.14
33,3.97
31,6.19
30,4.66
29,3.69
25,5.2
20,5.81
19,5.7
18,4.5
17,4.76
14,5.03
15,6.11
16,5.08
13,4.57
12,4.96
83,3.12
84,3.17
85,5.81
86,6.93
87,5.37
88,4.57
89,3.68
90,5.01
96,6.93
97,6.08
98,5.16
99,6.44
95,3.93
91,5.06
11,6.81
10,5.31
0,4.84
1,4.08
2,5.19
3,6.83
4,3.02
5,6.13
6,6.28
7,6.54
8,5.96
9,6.24
