72,3.27
63,4.69
71,4.53
59,3.51
70,3.99
69,3.9
68,4.3
67,4.58
66,3.19
65,3.06
64,4.67
62,3.87
61,4.52
60,3.0
58,3.89
57,4.44
56,3.46
55,4.89
54,4.8
53,3.06
52,3.05
73,4.08
74,4.88
75,3.76
51,3.43
50,3.84
49,3.06
48,3.44
47,3.88
46,3.99
45,3.47
44,3.46
43,3.44
42,3.92
41,3.58
40,3.04
39,4.68
38,4.11
37,4.28
27,3.37
28,4.99
26,4.72
24,3.24
23,3.67
22,4.44
21,4.42
76,4.87
77,3.84
78,4.66
79,4.34
80,3.61
81,4.18
82,4.76
36,4.69
35,4.01
34,4.18
32,3.07
33,3.49
31,4.59
30,3.83
29,3.35
25,4.1
20,4.41
19,4.35
18,3.75
17,3.88
14,4.02
15,4.56
16,4.04
13,3.79
12,3.98
83,3.06
84,3.09
85,4.41
86,4.97
87,4.19
88,3.79
89,3.34
90,4.0
96,4.96
97,4.54
98,4.08
99,4.72
95,3.46
91,4.03
11,4.9
10,4.16
0,3.92
1,3.54
2,4.1
3,4.91
4,3.01
5,4.57
6,4.64
7,4.77
8,4.48
9,4.62
