72,3.13
63,3.85
71,3.76
59,3.26
70,3.5
69,3.45
68,3.65
67,3.79
66,3.09
65,3.03
64,3.84
62,3.43
61,3.76
60,3.0
58,3.45
57,3.72
56,3.23
55,3.95
54,3.9
53,3.03
52,3.03
73,3.54
74,3.94
75,3.38
51,3.22
50,3.42
49,3.03
48,3.22
47,3.44
46,3.5
45,3.23
44,3.23
43,3.22
42,3.46
41,3.29
40,3.02
39,3.84
38,3.56
37,3.64
27,3.19
28,3.99
26,3.86
24,3.12
23,3.33
22,3.72
21,3.71
76,3.94
77,3.42
78,3.83
79,3.67
80,3.3
81,3.59
82,3.88
36,3.85
35,3.51
34,3.59
32,3.03
33,3.24
31,3.8
30,3.41
29,3.17
25,3.55
20,3.7
19,3.67
18,3.37
17,3.44
14,3.51
15,3.78
16,3.52
13,3.39
12,3.49
83,3.03
84,3.04
85,3.7
86,3.98
87,3.59
88,3.39
89,3.17
90,3.5
96,3.98
97,3.77
98,3.54
99,3.86
95,3.23
91,3.51
11,3.95
10,3.58
0,3.46
1,3.27
2,3.55
3,3.96
4,3.01
5,3.78
6,3.82
7,3.89
8,3.74
9,3.81
