72,2.13
63,2.85
71,2.76
59,2.26
70,2.5
69,2.45
68,2.65
67,2.79
66,2.09
65,2.03
64,2.84
62,2.43
61,2.76
60,2.0
58,2.45
57,2.72
56,2.23
55,2.95
54,2.9
53,2.03
52,2.03
73,2.54
74,2.94
75,2.38
51,2.22
50,2.42
49,2.03
48,2.22
47,2.44
46,2.5
45,2.23
44,2.23
43,2.22
42,2.46
41,2.29
40,2.02
39,2.84
38,2.56
37,2.64
27,2.19
28,2.99
26,2.86
24,2.12
23,2.33
22,2.72
21,2.71
76,2.94
77,2.42
78,2.83
79,2.67
80,2.3
81,2.59
82,2.88
36,2.85
35,2.51
34,2.59
32,2.03
33,2.24
31,2.8
30,2.41
29,2.17
25,2.55
20,2.7
19,2.67
18,2.37
17,2.44
14,2.51
15,2.78
16,2.52
13,2.39
12,2.49
83,2.03
84,2.04
85,2.7
86,2.98
87,2.59
88,2.39
89,2.17
90,2.5
96,2.98
97,2.77
98,2.54
99,2.86
95,2.23
91,2.51
11,2.95
10,2.58
0,2.46
1,2.27
2,2.55
3,2.96
4,2.01
5,2.78
6,2.82
7,2.89
8,2.74
9,2.81
