72,4.27
63,5.69
71,5.53
59,4.51
70,4.99
69,4.9
68,5.3
67,5.58
66,4.19
65,4.06
64,5.67
62,4.87
61,5.52
60,4.0
58,4.89
57,5.44
56,4.46
55,5.89
54,5.8
53,4.06
52,4.05
73,5.08
74,5.88
75,4.76
51,4.43
50,4.84
49,4.06
48,4.44
47,4.88
46,4.99
45,4.47
44,4.46
43,4.44
42,4.92
41,4.58
40,4.04
39,5.68
38,5.11
37,5.28
27,4.37
28,5.99
26,5.72
24,4.24
23,4.67
22,5.44
21,5.42
76,5.87
77,4.84
78,5.66
79,5.34
80,4.61
81,5.18
82,5.76
36,5.69
35,5.01
34,5.18
32,4.07
33,4.49
31,5.59
30,4.83
29,4.35
25,5.1
20,5.41
19,5.35
18,4.75
17,4.88
14,5.02
15,5.56
16,5.04
13,4.79
12,4.98
83,4.06
84,4.09
85,5.41
86,5.97
87,5.19
88,4.79
89,4.34
90,5.0
96,5.96
97,5.54
98,5.08
99,5.72
95,4.46
91,5.03
11,5.9
10,5.16
0,4.92
1,4.54
2,5.1
3,5.91
4,4.01
5,5.57
6,5.64
7,5.77
8,5.48
9,5.62
