72,1.13
63,1.85
71,1.76
59,1.26
70,1.5
69,1.45
68,1.65
67,1.79
66,1.09
65,1.03
64,1.84
62,1.43
61,1.76
60,1.0
58,1.45
57,1.72
56,1.23
55,1.95
54,1.9
53,1.03
52,1.03
73,1.54
74,1.94
75,1.38
51,1.22
50,1.42
49,1.03
48,1.22
47,1.44
46,1.5
45,1.23
44,1.23
43,1.22
42,1.46
41,1.29
40,1.02
39,1.84
38,1.56
37,1.64
27,1.19
28,1.99
26,1.86
24,1.12
23,1.33
22,1.72
21,1.71
76,1.94
77,1.42
78,1.83
79,1.67
80,1.3
81,1.59
82,1.88
36,1.85
35,1.51
34,1.59
32,1.03
33,1.24
31,1.8
30,1.41
29,1.17
25,1.55
20,1.7
19,1.67
18,1.37
17,1.44
14,1.51
15,1.78
16,1.52
13,1.39
12,1.49
83,1.03
84,1.04
85,1.7
86,1.98
87,1.59
88,1.39
89,1.17
90,1.5
96,1.98
97,1.77
98,1.54
99,1.86
95,1.23
91,1.51
11,1.95
10,1.58
0,1.46
1,1.27
2,1.55
3,1.96
4,1.01
5,1.78
6,1.82
7,1.89
8,1.74
9,1.81
