72,1.54
63,4.39
71,4.06
59,2.02
70,2.98
69,2.8
68,3.61
67,4.15
66,1.38
65,1.11
64,4.34
62,2.73
61,4.05
60,1.01
58,2.78
57,3.89
56,1.92
55,4.78
54,4.61
53,1.12
52,1.1
73,3.17
74,4.76
75,2.52
51,1.87
50,2.69
49,1.12
48,1.89
47,2.75
46,2.98
45,1.93
44,1.92
43,1.88
42,2.84
41,2.16
40,1.09
39,4.35
38,3.23
37,3.57
27,1.74
28,4.97
26,4.44
24,1.48
23,2.33
22,3.89
21,3.84
76,4.75
77,2.69
78,4.32
79,3.68
80,2.21
81,3.35
82,4.53
36,4.38
35,3.02
34,3.36
32,1.14
33,1.97
31,4.19
30,2.66
29,1.69
25,3.2
20,3.81
19,3.7
18,2.5
17,2.76
14,3.03
15,4.11
16,3.08
13,2.57
12,2.96
83,1.12
84,1.17
85,3.81
86,4.93
87,3.37
88,2.57
89,1.68
90,3.01
96,4.93
97,4.08
98,3.16
99,4.44
95,1.93
91,3.06
11,4.81
10,3.31
0,2.84
1,2.08
2,3.19
3,4.83
4,1.02
5,4.13
6,4.28
7,4.54
8,3.96
9,4.24
