72,4.13
63,4.85
71,4.76
59,4.26
70,4.5
69,4.45
68,4.65
67,4.79
66,4.09
65,4.03
64,4.84
62,4.43
61,4.76
60,4.0
58,4.45
57,4.72
56,4.23
55,4.95
54,4.9
53,4.03
52,4.03
73,4.54
74,4.94
75,4.38
51,4.22
50,4.42
49,4.03
48,4.22
47,4.44
46,4.5
45,4.23
44,4.23
43,4.22
42,4.46
41,4.29
40,4.02
39,4.84
38,4.56
37,4.64
27,4.19
28,4.99
26,4.86
24,4.12
23,4.33
22,4.72
21,4.71
76,4.94
77,4.42
78,4.83
79,4.67
80,4.3
81,4.59
82,4.88
36,4.85
35,4.51
34,4.59
32,4.03
33,4.24
31,4.8
30,4.41
29,4.17
25,4.55
20,4.7
19,4.67
18,4.37
17,4.44
14,4.51
15,4.78
16,4.52
13,4.39
12,4.49
83,4.03
84,4.04
85,4.7
86,4.98
87,4.59
88,4.39
89,4.17
90,4.5
96,4.98
97,4.77
98,4.54
99,4.86
95,4.23
91,4.51
11,4.95
10,4.58
0,4.46
1,4.27
2,4.55
3,4.96
4,4.01
5,4.78
6,4.82
7,4.89
8,4.74
9,4.81
