72,2.4
63,4.54
71,4.29
59,2.77
70,3.49
69,3.35
68,3.95
67,4.37
66,2.28
65,2.09
64,4.51
62,3.3
61,4.29
60,2.01
58,3.34
57,4.16
56,2.69
55,4.84
54,4.7
53,2.09
52,2.08
73,3.62
74,4.82
75,3.14
51,2.65
50,3.27
49,2.09
48,2.67
47,3.31
46,3.49
45,2.7
44,2.69
43,2.66
42,3.38
41,2.87
40,2.06
39,4.51
38,3.67
37,3.93
27,2.56
28,4.98
26,4.58
24,2.36
23,3.0
22,4.16
21,4.13
76,4.81
77,3.27
78,4.49
79,4.01
80,2.91
81,3.76
82,4.65
36,4.54
35,3.52
34,3.77
32,2.1
33,2.73
31,4.39
30,3.24
29,2.52
25,3.65
20,4.11
19,4.02
18,3.12
17,3.32
14,3.53
15,4.34
16,3.56
13,3.18
12,3.47
83,2.09
84,2.13
85,4.11
86,4.95
87,3.78
88,3.18
89,2.51
90,3.51
96,4.95
97,4.31
98,3.62
99,4.58
95,2.7
91,3.54
11,4.86
10,3.73
0,3.38
1,2.81
2,3.64
3,4.87
4,2.02
5,4.35
6,4.46
7,4.66
8,4.22
9,4.43
