72,1.27
63,2.69
71,2.53
59,1.51
70,1.99
69,1.9
68,2.3
67,2.58
66,1.19
65,1.06
64,2.67
62,1.87
61,2.52
60,1.0
58,1.89
57,2.44
56,1.46
55,2.89
54,2.8
53,1.06
52,1.05
73,2.08
74,2.88
75,1.76
51,1.43
50,1.84
49,1.06
48,1.44
47,1.88
46,1.99
45,1.47
44,1.46
43,1.44
42,1.92
41,1.58
40,1.04
39,2.68
38,2.11
37,2.28
27,1.37
28,2.99
26,2.72
24,1.24
23,1.67
22,2.44
21,2.42
76,2.87
77,1.84
78,2.66
79,2.34
80,1.61
81,2.18
82,2.76
36,2.69
35,2.01
34,2.18
32,1.07
33,1.49
31,2.59
30,1.83
29,1.35
25,2.1
20,2.41
19,2.35
18,1.75
17,1.88
14,2.02
15,2.56
16,2.04
13,1.79
12,1.98
83,1.06
84,1.09
85,2.41
86,2.97
87,2.19
88,1.79
89,1.34
90,2.0
96,2.96
97,2.54
98,2.08
99,2.72
95,1.46
91,2.03
11,2.9
10,2.16
0,1.92
1,1.54
2,2.1
3,2.91
4,1.01
5,2.57
6,2.64
7,2.77
8,2.48
9,2.62
